question,answer,language
Comment se déroule la sélection?,"Pour intégrer l'EGC, voici les principaux critères qui sont particulièrement appréciés :

Plusieurs éléments sont pris en compte : les notes des épreuves anticipées du bac, les notes obtenues en 1ère et en terminale avec une attention portée sur la régularité des résultats, les notes de langues, les appréciations des professeurs et la lettre de motivation.

L'épreuve orale est déterminante : on recherche des candidats curieux, ayant un goût pour l'action, l'implication, le travail en équipe et l'ouverture à l'international.
En choisissant un des quatre campus de l'EGC d'OCCITANIE (MONTAUBAN, NÎMES, RODEZ ou TARBES) en vœu n°1 sur le portail PARCOURSUP, vous optimisez vos chances.",fr
Mon colis a-t-il un numéro pour suivre son acheminement ?,"Oui tout a fait, nous le communiquons sur demande. Vous pouvez le demander par le module de Chat de notre site ou par le formulaire de contact.",fr
Comment puis-je semer de la pelouse sur une surface remplie de mousse et mauvaises herbes en respectant le terrain et sans trop de travail ?,"Si le terrain est rempli de mousses, c’est qu’il est sans doute compacté avec une tendance hydromorphe (engorgement en eau). Il va donc falloir opérer un travail de sol (grelinette ou motoculteur) pour l’aérer, détruire la végétation et ensuite pouvoir semer du gazon. Il est intéressant d’utiliser cette opération pour amender notre sol en matière organique qui va lui permettre par la suite de mieux se structurer et donc de mieux drainer les excès d’eau. Recette : Déposer à la surface de votre sol 5 cm de broyat de déchets vert ou BRF, incorporer le broyat dans les 10 premiers centimètres du sol à l’aide d’un motoculteur, puis y déposer une bâche pour empêcher la repousse d’herbes. Au printemps enlever la bâche et semer un gazon rustique. « Sans trop de travail » : tout dépend de la surface de votre terrain et de son accessibilité. Si par exemple votre terrain est accessible et que vos voisins sont agriculteurs, il pourrait être judicieux de leur demander de venir réaliser un léger travail du sol pour détruire la végétation en place et le remplacer par du gazon. Puisque ce travail du sol sera réalisé une seule fois, vous ne manquerez pas de respect à votre terrain et la vie se développera à nouveau. Si votre terrain est inaccessible en tracteur ou motoculteur, et qu’il n’est pas d’une trop grande superficie, vous pouvez bâcher ce dernier pendant une longue période (6 mois en période poussante voire plus si vous pouvez) ou y déposer des cartons afin d’occulter le sol.

À la suite de l’occultation, la végétation en place sera détruite. Si le sol est trop tassé, un passage de grelinette pourrait être intéressant même s’il n’est pas obligatoire. Vous pourrez semer votre gazon sur la terre que la bâche aura mis à nu.

(Dernière proposition : on peut tenter de ratisser au maximum la mousse et incorporer les graines de gazon en scarifiant le sol, mais cette technique fonctionne assez mal.)",fr
Peut-on sur un même compte avoir des noms et adresses de livraison différentes ?,"Oui, vous pouvez les paramétrer dans votre espace personnel.",fr
"Être randonneur « pilote », qu’est-ce que cela implique lors de la pratique ?","3 à 4 randonneurs valides sont nécessaires pour piloter une Joëlette et permettre à un passager handicapé de profiter du séjour.



Lorsque vous êtes pilote, vous allez être mobilisé pour le maniement de la Joëlette.



Vous pouvez participer à une « journées découverte » pour un premier contact avec l’association. Cela permet de découvrir l’activité Joëlette et franchir le pas de la rencontre avec « le handicap ». Mais c’est surtout un tremplin pour vous donner envie de venir partager un week-end ou plus par la suite.



A chaque début de séjour, un professionnel de l’association et des adhérents expérimentés accompagnent les nouveaux venus pour leur permettre d’appréhender à leur rythme cette nouvelle forme de pratique.



Bien qu’il n’y ait pas de portage sur nos sorties (en randonnée nous partons avec un sac à la journée), le statut de pilote requiert une bonne condition physique.",fr
"Je me suis trompé dans la taille, couleur de mon article, ai-je droit à un remboursement ?","Nous sommes désolés si vous avez rencontré un problème avec votre commande.Si vous vous êtes trompé dans la taille, couleur de votre commande, n'hésitez pas à contacter le service client à l'adresse :support@zeromoustiques.comVous disposez d'un délais de 30 jours afin de renvoyer votre commande vers nos entrepôts et ce, à vos frais.",fr
Kiliba prend-il en compte les commandes effectuées dans mes magasins physiques ?,"Oui, si (et seulement si) ces ventes remontent dans votre Prestashop.",fr
"Est-ce que je peux effacer les défauts ABS, Airbag ou ESP avec le logiciel EOBD-Facile ?","Non, notre logiciel permet uniquement de diagnostiquer les défauts moteur et transmission. Dans le cas d’un voyant ABS, Airbag ou ESP allumé, seule une valise constructeur est capable de retourner un diagnostic.",fr
2 / Quelles sont les conséquences pour l’hébergeur en termes d'assurance ?,"Il s'agit d'un équipement de second œuvre dont il faut assurer techniquement le support. En termes de poids et d’interaction avec les ouvrages adjacents (Etanchéité, entretien, contacts galvaniques et la sécurité des personnes), Cowatt prendra à sa charge une assurance permettant de garantir l'ensemble des risques de l'installation.",fr
Dans quels délais puis-je introduire un recours contre une décision du conseil de classe ?,"Le recours passe tout d’abord par une procédure interne au sein de l’établissement scolaire dont le délai est déterminé par le pouvoir organisateur. Ce délai ne peut être inférieur à 2 jours ouvrables après la communication de la décision. Les procédures internes sont clôturées au plus tard :
Le 25 juin pour les jurys de qualification ;
Le 30 juin pour les conseils de classe de juin ;
Dans les 5 jours qui suivent la délibération pour les jurys de qualification et les conseils de classe de septembre.
Dans cette réponse, le masculin est utilisé comme genre neutre et désigne aussi bien les femmes que les hommes.",fr
Y a-t-il des salles de Réunion au sein de l’hôtel ?,"L’Empire Paris propose différentes options pour des séminaires, cocktails, showroom, ou autre lancement presse ou présentation de produit. N’hésitez pas à nous contacter directement pour étudier ensemble vos besoins.",fr
Quel bac faut-il pour intégrer l’ESCB ?,"Les titulaires de tous les Baccalauréats peuvent être candidats à l’ESCB. Ce que le directeur attend de vous, c’est une réelle motivation, montrer votre motivation est votre meilleure préparation.",fr
"Je n'ai pas d'assistant vocal, puis-je toujours utiliser l'éclairage SMART+ ?","Absolument. Tant que vous possédez un smartphone, vous pouvez acheter nos appareils Bluetooth ou appareils WiFi et ainsi les contrôler avec votre téléphone. Un téléphone Android fonctionnant sous Android 6.0 ou version ultérieure.Une tablette Android sous Android 6.0 ou version ultérieure.Un iPhone ou iPad sous iOS 12.0 ou version ultérieure.Il vous suffit de télécharger notre application LEDVANCE (il existe deux applications : une pour le WiFi et une pour le Bluetooth). Vous pouvez soit vous arrêter ici et utiliser uniquement notre application, soit utiliser cette intégration pour Google Home ou Apple Home.",fr
Y'a-t-il un réfrigérateur dans les chambres ?,"Les chambres ne possèdent pas de réfrigérateur, en revanche nous pouvons stocker certains de vos produits/aliments dans un frigo réservé aux clients de l’hôtel, où seule la réception a accès.",fr
J'ai reçu ma commande mais les articles sont endommagés. Que dois-je faire?,"Nous vous invitons à vous mettre en contact avec notre service client dans un délai maximum de 24 heures après réception de votre commande. Il faudra bien indiquer votre numéro de commande, et fournir une photo en preuve, montrant clairement les dommages. Nous remplacerons l’article gratuitement ou vous donnerons un bon d’achat de la même valeur que votre commande initiale.Pour plus d’information, merci de consulter notre page Retour et remboursement.",fr
Comment faire si je ne suis pas chez moi au moment de la livraison ?,"Dans le cas où votre transporteur est Colissimo ou Chronopost, le colis est livré directement chez vous.Si vous n’êtes pas chez vous à ce moment-là, un avis de passage sera déposé dans votre boîte aux lettres. Cet avis indique l’heure et le jour de passage ainsi que le bureau de poste dans lequel vous pourrez retirer le colis.Vous disposerez alors d'un délai de 14 jours pour retirer votre colis en vous présentant au bureau de poste indiqué muni de la fiche de passage déposée par le facteur ainsi que d’une pièce d’identité.Passé ce délai de 14 jours, le colis nous sera retourné.What if I am not at home at the time of delivery?In the case where your carrier is Colissimo or Chronopost, the package is delivered directly to you.If you are not at home at this time, a notice will be placed in your mailbox. This notice indicates the time and day of passage and the post office where you can pick up the parcel.You will then have a period of 14 days to collect your parcel by going to the indicated post office with the delivery slip deposited by the postman and an identity document.After this period of 14 days, the package will be returned.",fr
Quelles sont les fonctionnalités de MyMega ?,"Votre espace client en ligne MyMega vous permet de :

Modifier vos coordonnées ainsi que vos préférences de paiement.
Consulter vos factures en ligne.
Connaître votre situation de paiement.
Garder un œil sur l’historique de vos consommations.
Régulariser votre déménagement.
Diminuer ou augmenter les mensualités de votre échéancier.
…Et bien plus encore !",fr
Que faire si vous n'aimez pas être photographié ?,"Vous n'avez justement rien à faire. Je rencontre cette situation très fréquemment : soyez vous-mêmes et faites-vous confiance. Après quelques minutes et des petits conseils, je prends le pari que vous m'aurez oublié ! Ma philosophie est de photographier « au naturel », sans poses et autres moments figés.",fr
Le paiement en ligne sur le site est-il parfaitement sécurisé ?,"Qui a dit que les agences de voyage locales avaient du mal à suivre le rythme effréné de la technologie… ? Certainement pas nous ! Chez Pérou sur Mesure, nous nous sommes dotés d’un système de paiement en ligne parfaitement sécurisé. Peu d’agences de voyages locales offrent ce service et nous sommes fiers de pouvoir le proposer. Ainsi, plutôt que de faire un virement international impliquant de lourds frais bancaires et une relative insécurité quant à la bonne destination, vous payez en euros directement sur notre site. Et si l’on évoque un système sécurisé, c’est parce qu’il l’est ! C’est Paybox, système de paiement en ligne reconnu internationalement, qui sécurise les paiements sur le site. Dès que votre paiement est enregistré, vous recevez une confirmation par email. Bien entendu, pour ceux qui préfèrent la vieille école (et entendons nous bien, nous n’avons rien contre !), faire un virement international reste également possible. C’est à vous de voir, le sur mesure chez nous va jusqu’au paiement !
Plus d’informations sur le paiement en ligne de votre voyage au Pérou",fr
Mon article est endommagé puis-je avoir un remboursement ?,"Tout à fait, il suffit juste de nous le renvoyer et nous vous rembourserons 100% du prix de la somme payée.",fr
Comment expédiez-vous ?,"Dans un soucis écologique, nous avons choisi de réduire au maximum notre empreinte carbone pour nos livraisons mondiales, et donc par la même occasion de réduire les intermédiaires. Vous recevrez donc vos articles directement livrés par nos fournisseurs. Utiliser moins de transports, c'est faire un geste pour notre planète. Nos articles sont également expédiés en emballages souples. Pour en savoir plus vous pouvez consulter cette page concernant nos efforts pour réduire notre impact écologique.",fr
Puis-je donner : épilepsie ?,Le don de sang doit être ajourné si votre épilepsie nécessite un traitement ou si vous avez fait une crise d’épilepsie au cours des trois dernières années.,fr
Y a-t-il des hébergements de charme à Cuba ?,"Le charme à Cuba, ce n’est pas ce qui manque… Oui, parmi le parc hôtelier cubain, on trouve de nombreux hôtels de charme. Ces derniers, comportant peu de chambres, sont souvent d’anciennes bâtisses coloniales réhabilitées en hôtel. On en trouve de très belles dans la vieille Havane. L’hôtel Marques de San Felipe y Santiago de Bejucal par exemple est idéal pour un séjour à La Havane en amoureux. En fin de journée, il est possible de monter sur sa terrasse afin d’observer le centre historique à l’aide d’un télescope… Vous succomberez également pour les petits bungalows sur la plage de sable blanc à Cayo Ensenachos, de quoi se ressourcer pleinement !",fr
Comment régler par carte bancaire ?,"Le paiement par carte de crédit est assuré le
processeur de paiement Stripe®, reconnus pour leur fiabilité en matière de
transactions sur Internet. La transaction qui se fait entre vous et
<link> est totalement cryptée (SSL) comme vous l'indiquent
les symboles situés dans la barre de statut de votre navigateur lors de la
phase de paiement. Les informations bancaires que vous donnez, cryptées sur
votre propre ordinateur, ne circuleront jamais en clair sur Internet. De plus,
aucun numéro de carte bancaire n'est stocké chez <link>",fr
J'aimerais découvrir un exemplaire du magazine : comment faire ?,Il est possible de découvrir en version numérique le premier exemplaire du premier magazine de Docteur imago en cliquant ici.,fr
Où êtes-vous situés ?,"p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px 'Helvetica Neue'}



Nous sommes situés à Paris, en France.",fr
Quels sont les avantages à opter pour un circuit accompagné en Ethiopie ?,"Berceau de l’Humanité, l’Ethiopie est à l’Afrique subsaharienne ce que l’Egypte est au nord du continent, un pays à la richesse historique et culturelle inouïe. Premier état chrétien, les églises de Lalibela, creusées dans le sol, fascinent par leur côté prodigieux. Lieu de grandes découvertes, elle abrite notre tout premier ancêtre Lucy. Véritable lieu de pèlerinage pour certains, l’Ethiopie est un réjouissant terrain de jeu pour les guides locaux qui (chaque jour s’en donnent à cœur joie) de faire découvrir leur précieux pays aux voyageurs du monde entier.
Si les circuits en Ethiopie se ressemblent, les expériences, elles, peuvent être singulières. Là est toute la valeur ajoutée d’un guide local professionnel. Expert du pays, cet éternel curieux possède un goût pour l’Histoire et une soif de vérité qu’il se charge de vous transmettre au cours de votre voyage en Ethiopie. Affable et terriblement attachant, il vous conte, sur le ton de la légende, toute la richesse et la diversité de son fascinant pays. Heureux de vous faire découvrir sa communauté, il vous offre de partager des moments de vie singuliers en compagnie des populations locales. Anglophones ou francophones, tous possèdent cet appétit pour le monde, cette passion de la transmission et se chargent de faire naître des souvenirs de voyage inoubliables.
L’Histoire et la religion éthiopiennes vous fascinent ? Vous vous laisserez volontiers guider par votre livre humain vous narrant toute la richesse et la beauté des sites classés traversés. Vous souhaitez profiter de toute la beauté des reliefs éthiopiens ? Nos guides vous embarqueront volontiers pour une merveilleuse randonnée dans les décors insoupçonnés du lac Tana ou un trek plus intense au cœur des rutilants massifs du Simien. Quelle que soient votre personnalité ou votre façon de voyager, il existe un guide adapté à chacune de vos envies.",fr
Comment se fabrique l’huile de CBD ?,"L’huile de CBD est fabriquée par extraction du cannabidiol à partir de la plante de cannabis. Après cette étape, ce CBD est dilué dans une huile de support comme l’huile d’olive, celle de noix de coco,ou même de l’huile de chanvre. Elle est vendue en flacon avec une pipette, et se trouve sur le marché dans différentes concentrations de CBD en allant de 5 % jusqu’à 20 %.",fr
Comment connaître sa taille ?,"Nous avons deux types de bijoux. Ceux à taille unique et ceux avec des tailles différentes.Pour les bijoux à taille unique, les indications seront mises directement dans la fiche produit du bijou.Pour les bijoux à différentes tailles, nous vous invitons à cliquer sur ""Choisir sa taille"" situé sous le prix du bijou. Toutes les indications sont ajoutées ici.",fr
Comment puis-je savoir si une variété est protégée par un COV ?,"La protection relève du droit privé, elle est donc séparée du catalogue, lié au droit public et la protection des utilisateurs. Il n’y a pas lieu de communiquer le statut de protection de la variété au niveau du catalogue. Cette information est pourtant utile à un agriculteur qui produit des semences de ferme.
Comment connaitre le statut de la variété ?
Un bon outil est le site Variety Finder, base de données sur les variétés végétales compilée par l'OCVV (Office Communautaire des Variétés Végétales), office qui gère l’octroi de droits de propriété industrielle pour des variétés végétales (COV), valable sur l’ensemble du territoire de la Communauté européenne. Ce site est en anglais, et accessible après un enregistrement.
Il recense les informations liées aux catalogues nationaux et européen, et sur les COV délivrés ou en cours d’étude. La protection par COV ne dure pas éternellement, elle s’arrête au bout de 25 ans pour la plupart des espèces, 30 ans arbres forestiers, arbres fruitiers, arbres d’ornement, vignes, graminées et légumineuses fourragères pérennes, pomme de terre, lignées endogames pour la production de variétés hybrides.  Les variétés inscrites il y a plus de 25 ou 30 ans, ne sont plus protégées et sont libres d’être utilisées.
Par ailleurs, les variétés inscrites sur les listes C et c (variétés de conservation) et d (variétés sans valeur intrinsèque) sont nécessairement du domaine public. Pour certaines variétés, inscrites au catalogue français c’est facile, il est indiqué comme obtenteur Domaine Public, ce sont pour la plupart des variétés patrimoniales et anciennes.
L’outil PLUTO de l’UPOV est aussi un bon allier pour parfaire la recherche car c’est une base de données à vocation internationale. Il offre donc une couverture beaucoup plus large.
Par ailleurs, les variétés inscrites sur les listes C et c (variétés de conservation) et d (variétés de légumes sans valeur intrinsèque) sont nécessairement du domaine public. Pour certaines variétés, inscrites au catalogue français c’est facile, il est indiqué comme obtenteur Domaine Public, ce sont pour la plupart des variétés patrimoniales et anciennes.",fr
Dois-je me faire connaitre auprès des financeurs ?,"Jusqu’au 31 décembre 2021, vous avez simplement à mettre à jour votre DATADOCK. Ensuite, une liste des certifiés sera tenue quotidiennement à jour par le Ministère du Travail et sera transmis systématiquement aux financeurs.",fr
"Je suis vegan, puis-je m’habiller chez vous ?","Oui ! Nous avons lancé nos premières sandales en Piñatex® dans cette optique :  la tige est conçue en matière végétale à base de fibres de feuilles d’ananas et la semelle est en liège recyclé. Nous proposons également des classiques comme des baskets en toile ou des sacs en raphia.À noter que nos cuirs animals viennent de peaux de bêtes issues de la filière alimentaire, afin de valoriser les peaux comme sous-produits, et non des bêtes élevées pour leur peau. Nous n’utilisons également jamais de cuirs d’animaux rares : uniquement du cuir de chèvre pour le velours et de la vache pour l’embossé.",fr
Puis-je donner si j’ai récemment voyagé à l’étranger ?,"Cela dépend du pays dans lequel vous avez voyagé. En fonction des pays vous ne pourrez peut-être pas donner votre sang dans l'immédiat. Pour le vérifier, rendez-vous sur  <link>",fr
Les appareils à lumière UVC n'ont pas de verre transparent ou de protection en plastique. Pourquoi ?,"La lumière UVC perd son énergie germicide lorsqu'elle tombe sur un boîtier en verre ou en plastique transparent. Pour la même raison, de nombreux appareils n'ont pas de protection en verre. 



S'il y a un couvercle en verre, l'appareil perd sa fonction. Les tubes UVC ne doivent pas être recouverts de quoi que ce soit.",fr
"Je veux profiter de ma piscine ou de ma terrasse, ou mettre le piège ?","Il faut positionner le piège dans la zone des moustiques et pas à l’endroit où l’on souhaite être tranquille. L'emplacement est capital pour l’efficacité de votre piège, vous trouverez plus d’informations sur notre page de <a href=""<link> data-type=""post"" data-id=""5"">conseil sur le positionnement des pièges extérieurs</a>.",fr
Puis-je échanger mon produit ?,"Si vous souhaitez &eacute;changer votre produit, veuillez contacter notre service client&egrave;le pour obtenir de plus amples informations et organiser le retour et l'&eacute;change.",fr
Comment utiliser une pommade au CBD ?,"Pour appliquer une pommade au CBD il faut nettoyer la zone visée (douloureuse) avec de l’eau et du savon pour enlever tout résidu de gras ou autre barrière empêchant les meilleures conditions pour une bonne absorption.Ensuite, il faut masser la région concernée avec de la pommade en laissant quelques minutes afin de permettre son absorption adéquate. L’application d’un bandage permet de conserver son effet au niveau local. Toutefois, il faut surveiller la zone afin de pouvoir réagir rapidement en cas de mauvaises réactions comme l’apparition de rougeurs, d'irritation, ou même d’un début d'engourdissement.Les effets de la pommade sont ressentis différemment d’une personne à l’autre et varient entre 1 heure et 48 heures. Bien entendu les effets dépendent du dosage, mais aussi de la fréquence d’application et de la gravité de l’affection.",fr
Y a-t-il un Room Service à l'hôtel de Neuville Arc de Triomphe ?,"Oui, l'Hôtel de Neuville Arc de Triomphe met a votre disposition un room service disponible 24h/24.",fr
Quel est le délai de livraison ?,"Le délai de livraison est compris entre 5 à 8 jours ouvrés. Nous mettons tout en œuvre pour que vous receviez votre commande le plus rapidement possible, sans pour autant compromettre la qualité de vos produits.Chaque colis est muni d'un numéro de suivi et est livré par la Poste en Colissimo.",fr
"Je suis un particulier, puis-je commander ?","Oui, lors de votre inscription, vous ne renseignez que les champs avec un *",fr
Tous les porte-bébés se lavent-ils de la même façon?,"Non, la composition du tissu ainsi que la nature du porte-bébé induisent des différences dans le mode de lavage.",fr
Où puis-je trouver les manuels et cahiers de passations ?,"Logiciels d'ÉVALUATION :Où trouver le Manuel ?Vous le trouverez directement dans le programme !Où trouver le Cahier de passation ?Les programmes listés ci-dessous disposent d'un cahier de passation que vous trouverez directement dans l'outil :





La suite EXALang
EXAMath 8-15 > Deux versions sont accessibles et adaptées automatiquement à l'âge du patient
La Collection PREDI :  - PREDIFEX + PREDIMEM : Possibilité de charger tout le cahier depuis l'accueil de l'outil ou de charger le contenu d'une épreuve depuis la consigne de cette dernière - PREDILAC  + PREDILEM : Manuel de présentation/passation des épreuves








 






Logiciels RÉÉDUCATION : Où trouver le Manuel ?



Vous le trouverez directement dans le logiciel pour DéCaLigne et SUBéCAL.Vous pouvez le télécharger à l’adresse ci-dessous pour les logiciels PRESCO, TVneurones 1-2-3-4 et TVneurones Les Métiers, Mots de tête - v3, Y'a pas photo, Créalangage 4.0, Orthographe et Homophonies, De temps en temps et L'atelier des sons<link>",fr
"Si je dois à mon ex-conjoint(e) des arrérages dans le paiement de ma pension alimentaire, pourrais-je être libéré(e) de cette dette si je fais faillite?",Vous pourriez voir votre salaire saisi malgré votre faillite afin de rembourser les arrérages que vous devez à votre conjoint(e). Les arrérages de pension alimentaire ne sont pas des dettes libérables par la faillite.,fr
Pourquoi investir dans l'immobilier neuf plutôt que dans l'immobilier ancien ?,"L'investissement dans l'immobilier neuf est l'assurance d'un placement stable et durable. Les avantages sont de plusieurs types :

Financier : l'opportunité de pouvoir bénéficier d'avantages fiscaux significatifs selon le dispositif de défiscalisation choisi.
De gestion : aucuns travaux de rénovation ou d'entretien ne sont nécessaires à court et moyen terme.
De confort : le bien répond aux dernières normes en matière de construction, de sécurité et d'économies d'énergies.",fr
Quel matériel est utilisé pour détecter une fuite ?,"Nos équipes sont munies de matériel technologique permettant de localiser précisément l’origine d’une fuite. Tous nos spécialistes sont équipés du matériel suivant : caméra d’inspection vidéo, matériel acoustique, générateur de fumée, caméra thermique infrarouge, appareil ultrason, gaz traçeur, caméra endoscopique, sonde traçante pompe à épreuve, lampe à rayons ultraviolets, anémomètre, pompe à air, humitest, manomètre, colorants….



Ce matériel n’endommage pas votre logement !",fr
Est-ce que je risque une coupure d'électricité ou de gaz naturel en changeant de fournisseur ?,"Non, vous ne risquez aucune coupure en changeant de fournisseur d'électricité ou de gaz. L'énergie 
		que vous recevrez sera toujours la même, seul le fournisseur change. Comme un changement de fournisseur ne 
		nécessite pas d'intervention technique (ni de la part du gestionnaire de réseau, ni de la part de l'un 
		ou l'autre fournisseur), il n'y a pas de risque de coupure.
		
		> Consultez la fiche pratique 
			Comment changer de fournisseur d'électricité ou de gaz naturel?",fr
Quels sont les moyens de paiement disponibles ?,"Nous acceptons toutes les principales cartes de crédit (VISA, Mastercard, AMEX). Cependant, nous n'acceptons pas les chèques, les mandats-poste ni les virements bancaires et PayPal n'est pas non plus à l'ordre du jour.",fr
Quelles sont mes chances de partir ? Et dans quel délai ?,"Si vous avez été élue au programme par PIE, vous avez toutes les chances d’être « matchée » avec une famille et donc de partir. Mais il est évident que le délai (entre le moment où vous vous inscrivez, celui où vous êtes retenue et celui où vous êtes placée est très variable). Il dépend principalement de quatre choses :



Votre réactivité. L’équation est simple : plus vous ferez les choses rapidement, plus vous aurez de chances d’être acceptée et placée rapidement ;La qualité de votre dossier. Le soin apporté à la présentation de votre dossier (collage, lettre à la famille, une photo avec enfant…), la qualité de vos références, votre niveau d’anglais, une éventuelle qualification « Enfants en bas âge»… tous ces éléments contribuent à valoriser votre candidature et à « attirer » les familles d’accueilVotre attitude globale —et notamment votre façon de gérer l’entretien avec la famille— sera primordiale. Sourire, enthousiasme et preuve de votre disponibilité et de votre intérêt pour les enfants seront particulièrement appréciés par les familles. Ce critère (attitude générale et enthousiasme) est essentiel. Il fait souvent la « différence ».Votre souplesse (notamment quant à la validation de la famille).



IMPORTANT : le fait d’être de nationalité française est un gros avantage, car les familles d’accueil ASSE recherchent majoritairement des jeunes filles au pair européennes et optent en priorité pour celles de nationalité française.",fr
Pourquoi me demande-t-on un certificat de police ?,"EIC peut vous demander de fournir un certificat de police pour chaque pays dans lequel vous avez vécu 6 mois ou plus. Consultez ici la procédure pour chaque pays. Si cette procédure est gratuite, autant anticiper. Si la procédure est payante en revanche, nous vous conseillons d’attendre d’avoir reçu l’invitation.",fr
Une fois certifié Qualiopi que dois-je faire ?,Il convient en premier lieu de s’approprier la charte d’usage Qualiopi. Celle-ci vous indique la réglementation relative à la marque et au logo.,fr
Comment me désabonner de la Newsletter ?,"Dans le respect de la législation, vous trouverez cette possibilité à la fin de l’email de la Newsletter.",fr
Travaillez-vous à l'internationnal ?,Oui. Note : les délais peuvent être plus longs. N'hésitez pas à nous contacter pour plus de détails.,fr
EST-CE QUE JE PEUX CHOISIR LE DATE DE LIVRAISON DE MON ABONNEMENT DE FLEURS?,"Nos abonnements sont livrés en Belgique le vendredi ou le samedi uniquement. Vous pourrez choisir lors de votre <strong>souscription</strong>. <br>Notre service de livraison est un service privatif dont nous exigeons une qualité supérieure aux livreurs classiques. Le transport est donc fait avec soin, dans des camionnettes adaptées à nos boites.",fr
"Je voudrais avoir un bébé lion ou un bébé singe, comment faire ?","Surtout pas ! Ni les fauves, ni les primates ne sont faits pour être des animaux de compagnie. Les chimpanzés, pour ne prendre que ce seul exemple, peuvent devenir extrêmement puissants et dangereux à l’âge adulte. De plus, nul ne peut s’improviser soigneur animalier et se dispenser de sérieuses connaissances sur les espèces concernées. Par ailleurs, ces espèces, pour certaines en voie de disparition, sont bien souvent inscrites dans des programmes d’élevage et de sauvegarde. La détention de Nouveaux Animaux de Compagnie (NAC) crée de nombreux problèmes, notamment lorsque des individus sont relâchés dans la nature (oiseaux, petits mammifères, reptiles…). De fait, la détention de ces derniers par des particuliers reste fréquemment interdite. Soyez très prudents !",fr
Quels sont les délais de livraison ?,"Lorsque vous passez une commande sur 
votre boutique Flash Ventes, celle-ci est traitée par notre centre 
d'exécution sous 1 à 2 jours ouvrables. Ensuite, votre article sera 
expédié dans les 5 jours ouvrables.La
 livraison prend en moyenne 2 à 4 semaines. Dans des cas très 
exceptionnel (grève de la poste, fêtes de fin d'années,...) cela peut 
être un peu plus long. Quoi qu'il arrive si votre colis n'arrive pas à 
destination après 8 semaines, nous vous le renverrons ou nous vous le 
rembourserons intégralement. Soyez rassuré, cela n'arrive que dans 0,01%
 de cas.Si le délai vous semble long, ne vous inquiétez pas : votre commande est en route vers votre domicile.",fr
Quels sont les moyens de paiement acceptés ?,"Vous pouvez régler votre abonnement par virement bancaire, chèque ou mandat administratif. Toutes les informations de paiement figureront sur votre facture.",fr
À quoi ressemblent vos garanties?,"1 an sur la main-d’œuvre, 25 ans de garantie du manufacturier sur les bardeaux d'asphalte, 40 ans de garantie du manufacturier sur l'aluminium et le vinyle.",fr
"Les consultations de Catherine Pierrat, psychologue à Aix-en-Provence, sont-elles remboursées ?","Catherine Pierrat, psychologue à Aix-en-Provence, est enregistrée au répertoire ADELI des professions de santé. Ce numéro ADELI est attribué à tous les praticiens salariés ou libéraux relevant du code de la santé publique, du code de l’action sociale et des personnes autorisées à faire usage du titre de psychologue et leur sert de numéro de référence. Le numéro ADELI lui permet de produire une facture permettant le remboursement par certaines mutuelles .",fr
Quels sont les délais de livraison ?,"Lorsque vous passez une commande sur notre boutique Lunsolite, celle-ci est traitée sous 1 à 2 jours ouvrables. Ensuite, votre article sera expédié dans les 5 jours ouvrables.La livraison prend en moyenne 9-15 jours. Dans des cas très exceptionnel (grève de la poste, fêtes de fin d'années,...) cela peut être un peu plus long. Quoi qu'il arrive si votre colis n'arrive pas à destination après 8 semaines, nous vous le renverrons ou nous vous le rembourserons intégralement. Soyez rassuré, cela n'arrive que dans 0,01% de cas.Si le délai vous semble long, ne vous inquiétez pas : votre commande est en route vers votre domicile.",fr
Devrai-je payer des frais de remise en état ?,"Non, nous ne facturons pas l’usure du smartphone (rayures, traces d’utilisation…). Seule une casse non déclarée pourra faire l’objet d’une facturation.",fr
Où puis-je rencontrer des collègues francophones ou néerlandophones ?,L'union professionnelle Osteopathie.be réunit tous les ostéopathes. Elle a créé un réseau relationnel grâce aux activités et aux plateformes qu'elle met en place. Elle organise des rencontres et /des cours au sein des sections régionales (GFO et VOV) afin de tisser des liens. L'union est aussi par définition un lieu de vie associative où chaque membre est accueilli et peut prendre une part active dans les projets.,fr
💰 Combien coûte l'envoi d'un emailing ?,"C'est forcément variable. Mais si vous ne devez garder qu'un seul chiffre en tête, un emailing c'est entre 3 et 10 CENTIMES l'envoi de 1,000 EMAILS - en routage pur.",fr
Est-ce que louer ma propriété est une option?,"Si vous achetez une propriété en Espagne pour seulement l’utiliser comme votre maison de vacances, vous pouvez facilement faire un peu d’argent en la louant le reste de l’année. Vos profits pourraient être excellents, surtout dans les complexes pendant les vacances. Toutefois, rappelez-vous d’ajouter des frais supplémentaires dans le but d’engager un agent pour garder les clés, rencontrer les vacanciers, rectifier les problèmes, s’arranger avec le ménage et tout l’aspect légal pour enregistrer votre propriété à l’hôtel de ville et de payer la taxe sur votre revenu supplémentaire.",fr
Quelle monnaie pour chaque pays ?,"Ces trois pays ont une monnaie locale.
Bulgarie : la monnaie nationale et le Lev (BGN) (en date du 17/04/2019 : 1€  = 1,96 BGN)
Serbie : la monnaie nationale est le dinar serbe (RSD) (en date du 17/04/2019 : 1€ = 117,96 RSD)
Roumanie : la monnaie roumaine et le leu (RON) (en date du 17/09/2019 : 1€ = 4,76 RON)",fr
