question,answer,language
Posso tomar bebida alcoólica usando Detox 3D?,"Pode, mas você deve maneirar. Altas doses de bebida alcoólica podem dificultar o seu emagrecimento.",pt
Como saberei a rota do dia?,"Nosso sistema organizará as visitas, tanto coletas, como entregas no app em seu smartphone.",pt
O que devo esperar após cada tratamento com escleroterapia?,"Após cada sessão de escleroterapia espera-se uma regressão de aproximadamente 50% dos vasinhos na região tratada. É comum o aparecimento de pequenos roxos na região, as quais desaparecem em cerca de 5 a 7 dias. Já o aparecimento de inchaço na região tratada é incomum.",pt
Como Funciona um Seguro de Vida?,"Existem vários tipos de seguro, que podem funcionar de formas diferentes, com coberturas básicas e adicionais.
A principal cobertura quando você contrata um seguro de vida é a cobertura para morte, obrigatória para essa modalidade. A morte pode ser natural ou acidental, de acordo com o contrato solicitado.",pt
O que é Empréstimo do next?,"O Empréstimo é uma operação de crédito contratado pelo cliente, que vai resultar em um pagamento mensal. O next pré-aprova o valor e disponibiliza no app para simulação e contratação. Para saber se você tem algum valor pré-aprovado para empréstimo é só consultar no app em Menu > Crédito.",pt
Quais os extras que posso alugar?,"Esta é a lista dos extras disponíveis para alugar:
- Equipamento Wifi
- Pranchas de surf 
- Pranchas de Stand Up Paddle
- Fatos de mergulho
- Barbecues
- Chuveiro solar
- Cadeiras para bebé
- Assentos para criança 
- Camas de bebé para cabine
- Sanitas químicas 
- Bicicletas e porta bicicletas
- Conjunto de toalhas (2 pequenas e 2 grandes)
- GPS",pt
Como conseguir uma vaga de emprego na Nova Zelândia?,"Conseguir uma vaga de emprego fica por conta do intercambista. Algumas agências apoiam na busca, com ajuda na criação de CV e divulgação de vagas.



No geral, não é difícil conseguir uma vaga de emprego.",pt
Posso reservar um produto para a compra?,"Se você tiver necessidade de um grande volume de um produto específico, fale com a gente e podemos tentar ajudar!",pt
Como contratar um plano da Claro TV?,"Você pode contratar qualquer plano da Claro TV pelo Melhores Ofertas, ligue para [tel_mo] , ou se preferir fale no chat com um de nossos especialistas de venda.



Como solicitar a 2ª via da fatura da Claro TV?



Como NET e Claro agora são uma só empresa, você pode solicitar a 2ª via da sua fatura Claro TV pelo aplicativo Minha Claro Residencial, ou ainda pelo chat do nosso site.",pt
Em quais locais a oficina de pintura à luz pode ser usada?,"Oferecemos oficinas de pintura à luz em um local de sua escolha ou em um dos nossas localizações. Trabalhamos principalmente na Holanda, Bélgica e Luxemburgo, mas organizamos regularmente nossas atividades em outros países europeus. A oficina de pintura à luz pode ser fornecida em ambientes internos e externos, mas a sala deve estar escura / escura.",pt
Tenho um carro de Leilão ou Salvado. Posso contratar o Seguro Auto Pay Per Use?,Ainda não temos um seguro para estes tipos de carro. Nosso time está trabalhando para aumentar nossas opções e atender a mais tipos de carros.,pt
Pode colocar piso Vinílico em cima de cerâmica?,"Sim, desde que seja aplicado Primer de sobreposição antes da massa de preparação da base. Procedimento rápido, sem cheiro e baixo custo.",pt
Como uso os Mimos?,"Todos os clientes next têm Mimos. Pra utilizar você vai no app > Menu > Mimos pra ver todos os parceiros/categorias que estão disponíveis. Clicando no ícone do parceiro você visualiza informações sobre regras de uso, validade, tipo de parceria e se pode pagar no débito ou no crédito.",pt
Onde é feita a devolução da viatura?,"Se devolveres a autocaravana nas nossas bases de Lisboa ou Porto, fazemos posteriormente o transporte até ao aeroporto ou estação de comboios. Em Faro, iremos diretamente ao teu encontro no aeroporto ou na estação de comboios.",pt
O Hotel Coquille participa de algum Clube de Hospedagem?,"Não. Mas infelizmente temos sido alvo de sites mentirosos que associam nosso nome à outras marcas, estas também vítimas destes sites falsos. Estes sites tem afirmado terem convênios conosco que não existem. Não aceitamos títulos de nenhum clube de hospedagem.",pt
Como posso antecipar minha fatura?,A antecipação de fatura ou de compras parceladas pode ser feita pelo nosso chat.,pt
"Solicitei a devolução, quando eu recebo meu dinheiro de volta?","Assim que recebermos o produto que deseja devolver, nós iremos verificar as condições do mesmo e faremos o estorno do dinheiro pago no produto que foi devolvido. A forma que você receberá o estorno depende de como escolheu fazer o pagamento na hora da compra.Pagamento via cartão de crédito: o valor pode levar até 2 faturas para constar como saldo no cartão utilizado para a compra.Pagamento via boleto bancário no PagSeguro: o valor irá voltar para a conta usada no PagSeguro e de lá você pode transferir diretamente para uma conta de sua preferência.Pagamento via saldo da sua conta do PayPal: o valor deve voltar em até 3 dias para sua conta.",pt
Profissionais de Saúde: Como configurar minha agenda online?,"Olá, seja bem vindo(a) ao nosso artigo :)
Há duas formas para você cadastrar sua rotina de atendimento no BoaConsulta. Veja o passo a passo a seguir:

Primeiro método para cadastrar sua agenda online

Clique em ""Agenda"" no menu superior



Logo após clique em ""Exibir minha agenda online""



Em seguida, no lado esquerdo da tela clique em ""Adicionar nova rotina""



Para cadastrar uma rotina de atendimento, preencha os seguintes campos:


Selecione os dias em que você atende
**Horário de inicio e do término de atendimento **
Tempo médio da duração da consulta


Para finalizar clique em ""Salvar""


| Pronto, sua agenda online está cadastrada com sucesso!
Segundo método para cadastrar sua agenda online

Clique em ""Agenda"" no menu superior



Logo após, no lado direito da tela clique em ""Configurar Agenda Online""



Na seção Perfil Online clique em *""Novo horário de atendimento""",pt
Como abrir minha empresa em São Paulo?,"Chega de perder tempo tentando começar um negócio sem a assessoria de profissionais especializados em abrir empresas!




Esqueça o conceito popular de que, para abrir uma empresa, o processo é demorado. Nós te ajudaremos a obter todas as permissões, alvarás e documentos necessários para começar o seu negócio.




Você não precisará se ocupar com os trâmites legais – nossos especialistas cuidarão disso! O seu foco será direcionado às atividades do seu negócio!



Agora que você já deu o primeiro passo rumo à abertura da sua nova empresa, basta tomar uma decisão.






Você quer mesmo abrir uma empresa em São Paulo? Então, conte conosco para isso!






Aproveite e baixe o nosso material gratuito, que te ensinará tudo sobre o processo de abertura de empresas!



Realize seu sonho, seja dono do seu tempo e do seu dinheiro, gere empregos e tenha o orgulho de se chamar de um(a) grande empresário(a)!









Você está prestes a perceber a diferença entre abrir uma empresa com a ajuda de uma empresa especializada nisso e de fazer todo o processo sozinho. Baixe o seu eBook gratuito e preencha o formulário com os seus dados – nós entraremos em contato com você e, em breve, você poderá abrir a sua empresa sem dificuldades!






Se antes você encontrou obstáculos para abrir uma empresa em São Paulo






Conte conosco. A REAL está pronta para te ajudar!",pt
12. Quais são os procedimentos para a validação do meu diploma no exterior?,"A validação de diploma deve ser verificada junto ao Ministério da Educação do país de destino, ou órgão equivalente, pois cada país possui suas regras e normas.",pt
Quem é o Técnico/a Auxiliar de Saúde?,"O/A técnico/a auxiliar de saúde é o profissional qualificado que colabora com os profissionais de saúde (enfermeiros, médicos, fisioterapeutas, técnicos superiores, entre outros) na prestação de cuidados de saúde em diferentes contextos de atuação: hospitais, lares de idosos, centros de saúde, clínicas, centros de reabilitação, centros de apoio domiciliário entre outros.
A formação técnica do/a Auxiliar de Saúde permite-lhe a aquisição de um vasto leque de competências que lhe possibilita trabalhar em áreas tão distintas como bloco operatório, serviço de obstetrícia e bloco de partos, serviços de urgência, serviços de internamento de medicina, esterilização, serviços de imagiologia, unidades de cuidados intensivos, entre outros.
De um modo global são funções do/a auxiliar de saúde: auxiliar na prestação de cuidados de saúde aos utentes, recolher e transportar amostras biológicas, limpar, higienizar e transportar roupas, materiais e equipamentos, limpar e higienizar os espaços, repor e fornecer apoio logístico e administrativo nas diferentes unidades e serviços de saúde.
Para mais informação consulte o perfil profissional do Técnico Auxiliar de Saúde.",pt
Como serão as demais cobranças após a contratação?,"Mensalmente, será cobrado o valor da assinatura mensal da vigência seguinte + o valor do km rodado naquele mês.",pt
Quanto é a taxa de entrega?,"A taxa de entrega é gratuita para encomendas superiores a 30€. Para compras inferiores a 30€ é de 3,50€ nas nossas zonas de entrega.Nos arredores de Lisboa (zonas não abrangidas pelo nosso raio de entregas e com necessidade de confirmação prévia de que é possível realizar a entrega) temos uma taxa de 4,50€ em compras inferiores a 50€.",pt
Panela inox ou de cerâmica? Qual a melhor?,"R: Podemos utilizar a mesma resposta da pergunta anterior. Não há melhor em qualidade, há a melhor que se adapte ao que você quer, à forma que você utiliza.",pt
Qual a origem dos ingredientes?,"Os nossos produtos são feitos a partir de ingredientes 100% vegan, maioritariamente à base de leguminosas, vegetais, farinhas integrais e frutos secos.Damos preferência a produtores nacionais e biológicos :)",pt
Como faço para utilizar o seguro?,"Para acionar o seguro ligue para os telefones de emergência que estão no guia do seguro viagem. A ligação pode ser à cobrar (Collect Call) de qualquer telefone fixo do exterior. Algumas seguradoras oferecem o mesmo atendimento por Skype ou Whatsapp. Todas as seguradoras oferecem atendimento em português 24 horas, 7 dias por semana, confirma no seu guia de uso o contato com a central de assistência.",pt
Como posso comprar no Marketplace?,"Para comprar no Marketplace deverá entrar na Loja e selecionar os produtos que deseja comprar, adicionando-os ao carrinho de compras.  Para prosseguir com a primeira compra, no checkout, fazer o registo deverá preencher a informação de faturação e envio.  Depois, selecione o método de pagamento e confirme a sua encomenda. Se o método escolhido for pagamento por referência multibanco, não se esqueça de efetuar o pagamento no prazo indicado (72h).  Nas compras posteriores, bastará efetuar o login, introduzindo os seus dados de identificação. Quando a encomenda for validada pelo vendedor, receberá um email a confirmar a sua encomenda.",pt
"2.2 Sou ex-aluno, estou morando no exterior e preciso obter documentos acadêmicos (histórico escolar, plano de ensino e diploma). O que devo fazer?","O Setor de Internacionalização Acadêmica da UNIP não fornece histórico escolar, plano de ensino ou diploma. Você deve enviar um representante de sua confiança com uma procuração para realizar a solicitação dos documentos em seu nome na Secretaria do campus onde estudou.",pt
Como faço para acessar o Portal do Aluno?,"Acesse o site do Pravaler.

	Clique em Acesso ao Portal que se encontra no topo da tela à direita;
	Insira seu usuário e senha.",pt
Quantas horas posso trabalhar como intercambista na Nova Zelândia?,"Para cursos de mais de 14 semanas em escola com categoria 1 (incluí cursos de idioma), classificação da NZQA, tem o direito de trabalhar até 20 horas por semana.",pt
Posso tomar bebida alcoólica usando GoldenFit Caps?,"Pode, mas você deve maneirar. Altas doses de bebida alcoólica podem dificultar o seu emagrecimento.",pt
Como usar as cápsulas Detox 3D e qual a dosagem diária recomendada?,Leia a indicação de uso e a dosagem recomendada na embalagem do seu produto!,pt
Como funciona o sistema de financiamento e prescrição de produtos de apoio?,"Os produtos de apoio abrangidos pelo financiamento aprovado pelo Despacho n.º 11936-A/2019 de 13 Dezembro de 2019 devem constar da Lista Homologada pelo despacho 7197/2016.
Os produtos de apoio são prescritos, em consulta externa, para serem utilizados fora do internamento hospitalar, com exceção dos produtos de apoio da área da educação e dos prescritos por centros especializados ou por entidades prescritoras do Instituto de Emprego e da Formação Profissional, I.P.
O financiamento é de 100% quando o produto de apoio não consta das tabelas de reembolsos dos subsistemas de saúde, ou ainda, quando é coberta por companhia seguradora, o financiamento é do montante correspondente à diferença entre o custo do produto de apoio e o valor da respetiva comparticipação.
Anualmente é publicado um Despacho Conjunto dos Ministérios da Saúde e Trabalho, Solidariedade e Segurança Social que define uma verba global para atribuição e financiamento de Produtos de Apoio.
Posteriormente é publicado, um Despacho Regulamentar do Instituto Nacional para a Reabilitação, I. P., onde são publicadas as normas reguladoras do Sistema, nomeadamente a definição de procedimentos das entidades prescritoras e financiadoras, bem como os instrumentos que serão utilizados como a lista homologada dos produtos de apoio a financiar ou o modelo de ficha de prescrição em que os produtos devem ser prescritos.
Este Sistema é composto por entidades prescritoras e entidades financiadoras.
As entidades prescritoras, encontram-se hierarquizadas por níveis, do seguinte modo:

PA/AT de Nível 1 - Centros de Saúde e Hospitais de Nível 1;
PA/AT de Nível 2 - Hospitais de Nível 1 plataforma B e Hospitais Distritais;
PA/AT de Nível 3 - Hospitais Distritais plataforma A, Hospitais Centrais, Centros Especializados com equipa de reabilitação constituída por médico e pessoal técnico especializado de acordo com a tipologia da deficiência.",pt
O QUE É MENOPAUSA PRECOCE?,É denominada menopausa precoce quando se estabelece antes dos 40 anos de idade,pt
Quais são os principais fatores que podem levar as varizes a se desenvolver?,A principal causa é a predisposição hereditária. Outros fatores são: gestação; sobrepeso e obesidade; trabalho que exige muito tempo em pé ou sentado; uso de contraceptivos orais. Vale lembrar que 75% dos casos são registrados entre as mulheres.,pt
GoldenFit Caps vicia?,"Por conter somente ingredientes naturais, GoldenFit Caps não causa vício e nem dependência.",pt
2 - 01. O que significa estar em órbita?,"Estar em órbita significa estar em queda livre à volta da Terra. Se tivermos um canhão super potente e lançarmos um obus a uma velocidade de 7,9 km/s (28440 km/h), o projéctil circulará continuamente rasando o solo sem nunca cair na superfície terrestre. É a chamada velocidade de ""satelitização"" e que varia em função da gravidade do planeta (g) e a da distância ao centro da Terra (R) segundo a seguinte equação:



Podemos, por isso, dizer que um satélite é um obus lançado com tanta velocidade que cai sempre paralelamente à curvatura da Terra, ou seja, anda tão depressa que cai para além do horizonte. De facto, um satélite em órbita está constantemente a cair à volta da Terra puxado pela gravidade. Aliás, se não houvesse gravidade seguiria uma linha recta e desapareceria. Mas na realidade cai e durante cada segundo cai 5 m como qualquer corpo.

Ora acontece que a curvutura da Terra é de 5 m por 8 km. Portanto, a cada segundo o satélite cai 5 m em direcção ao solo, mas também está 8 km mais à frente. Por isso, consegue sempre cair para além do horizonte. No entanto, esta velocidade orbital varia em função da altitude como se pode ver na tabela seguinte.




Altitude em km
Velocidade em km/s
Período em minutos


200
7,793
88,2


400
7,677
92,3


600
7,566
96,4


000
7,460
100,6


1.000
7,358
104,8


35.9000
3,070
1436,1",pt
Existe conexão à internet na Antártida?,"Embora vários continentes da Terra estejam conectados à Internet por uma série de cabos de fibra óptica submarinos, a Antártica é o único continente inacessível por fibra, no Ártico existem alguns poucos pontos.







Os norte-americanos e argentinos propuseram conectar o continente à rede de fibras, mas esse cabo teria que suportar temperaturas de 58 graus negativos ou mais, enfrentar o constante movimento da superfície gelada da Antártica, e tantos outros desafios.



No entanto, pequenos trechos utilizam fibras para diversas finalidades, dentre elas medir o derretimento do gelo usando a fibra como sensor, ou para conectar servidores entre as bases.



As bases próximas à península e outras regiões costeiras na Antártida são servidas por diversas operadoras:



<link>







Provedores de internet na Antártida:



<link>







Cobertura LTE, WiMAX, HSPA+, 3G, GSM<link>







<link>







Os polos



Os satélites convencionais da órbita geoestacionária (GEO) não podem fornecer cobertura em latitudes superiores a ± 81 °, o satélite é obscurecido pelo horizonte da Terra.



 Os maiores problemas com cobertura ocorrem nas regiões próximas aos polos, na Antártida, a internet é fornecida por sistemas de satélite diferentes. são eles:



""Skynet Satellite Communications System"". É o sistema militar de comunicações por satélite do Ministério da Defesa do Reino Unido, Mais precisamento os satélites da série Skynet-4. ""South Pole TDRSS Relay (SPTR)! Há um satélite TDRS em serviço visível para o SPTR2 em momentos diferentes durante o dia do Polo Sul: TDRS F6, usado para fornecer serviços de comunicação à Estação do Polo Sul.""Defense Satellite Communications System (DSCS)"" O link DSCS do Polo Sul da NSF atualmente usa o satélite DSCS-3 B7 - lançado em 1995. Ele é mantido em uma órbita geossíncrona de alta inclinação, tornando-o capaz de fornecer cobertura diária limitada entre a Estação do Polo Sul e um teleport de gateway NSF implementado no  Centro International Antártico em Christchurch, Nova Zelândia.""Sistema multicanal Iridium (IMCS)""   O sistema multicanal Iridium (IMCS) foi desenvolvido para fornecer um link de comunicação de dados on / off do continente para preencher o período de tempo em que os principais satélites de comunicação não são visíveis na Estação do Polo Sul. 











Como é possível um satélite geossíncrono ser visível no polo sul?



A Estação do Polo Sul usa satélites geossíncronos de alta inclinação - especificamente, TDRSS , Skynet 4C e DSCS III B7 . A inclinação é um parâmetro orbital que descreve a quantidade de movimento norte-sul que um satélite faz em sua órbita durante 24 horas. Quando o valor é grande o suficiente (aproximadamente 8,7 graus), os satélites geossíncronos são visíveis no Polo Sul.



 Todos os satélites estão em órbitas elípticas com um parâmetro de inclinação. A maioria é mantida muito pequena (menos de 0,5 graus) com manobras periódicas de manutenção da estação. Isso torna o design de estações terrestres mais simples, mas  também os impede de serem visíveis no Polo Sul. Além disso, ao longo de 24 horas, todos os satélites geossíncronos apresentam traços terrestres que se parecem com um oito (8). Os satélites com grandes inclinações fornam um oito maior. Quando o lobo inferior do 8 se estende abaixo de 8,7 graus ao sul, o satélite é visível no polo Sul.



 Os principais sistemas de satélite do Pólo Sul -  SPTR2 , Skynet e DSCS - fornecem aproximadamente 12 horas de conectividade de banda larga por dia. 



Da esquerda para a direita, o TDRS F6 , Skynet 4C e DSCS III B7 ; estes são os satélites que o Polo Sul usa atualmente. Durante 24 horas, os satélites se movem em torno da figura 8 . Quando caem abaixo da linha amarela (equador), são visíveis no Polo Sul.



Além dos sistema de banda larga, há o sistema de banda estreita fornecida pelos satélites Iridium, utilizado quando os outros satélites não estão disponíveis. Esses satélites (acima de 70) estão em órbitas terrestres baixas, o que torna muitos deles (geralmente pelo menos dez) visíveis no Polo Sul constantemente, embora o Iridium não seja utilizado para acesso à Internet devido à largura de banda, uma vez que se trata de conexões com baixa taxa de dados que não suportam navegação na web e várias chamadas telefônicas simultâneas.



No entanto, os satélites Iridium são adequados para o tráfego de email, até certo ponto. Um email com menos de 100 KB sai a qualquer hora do dia. O caminho usado depende de qual satélite está disponível ( TDRS , Skynet , DSCS ou Iridium ). Mensagens de email com mais de 100 KB (por exemplo, mensagens que contêm fotos como anexos) entram em uma fila para transmissão no próximo evento TDRS, Skynet ou DSCS. Além disso, qualquer transferência de arquivos grandes usa TDRS / Skynet / DSCS.







Qual é a visibilidade diária do satélite no Polo Sul?



A visibilidade diária do satélite varia de aproximadamente 4 horas para o TDRS F6, 6 horas para o Skynet 4C e 3,5 horas para o DSCS B7.



Observando o gráfico de ângulos de elevação do satélite, nota-se que os ângulos de elevação são muito baixos.



Fontes:



<link>



<link>



<link>




<link>




<link>




<link>",pt
Comprar louças e cristais pela internet é seguro?,"Sim. Todos os produtos são conferidos item a item em nosso centro de distribuição, assim que chegam das fábricas e importadores - com atenção especial às louças e cristais – para aferir a qualidade e possíveis defeitos e avarias. Ao enviar os produtos para você, armazenamos as peças criteriosamente, envoltas em plástico bolha e almofadas de ar, em caixas de papelão reforçadas.",pt
Detox 3D vicia?,"Por conter somente ingredientes naturais, Detox 3D não causa vício e nem dependência.",pt
Como funciona o nível das Cartas?,"Falando sobre o Nível das Cartas, a Supercell implementou um novo sistema de simplificação de todas as cartas, com isso elas vão até o nível 13.

Confira:


 	
Cartas Comuns têm 13 níveis diferentes.

 	
As Cartas Raras têm 11 níveis diferentes, indo do nível 3 ao nível 13.

 	
As Cartas Épicas têm 8 níveis diferentes, indo do nível 6 ao nível 13.

 	
As Cartas Lendárias têm 5 níveis diferentes, indo do nível 9 ao nível 13.




No site Clash Royale Dicas você encontra todas elas...",pt
como eu sei se vai ser bom para o meu sorriso?,"somos especializados em casos estéticos de alinhamento e espaçamento dos dentes, com tratamentos que podem durar entre 3 e 9 meses. para saber se o aparelho invisível funcionará para o seu sorriso, faça sua pré-avaliação virtual!",pt
⏩ Posso comprar em outro lugar?,"Comprar em lugares que não são canais oficiais como Mercado Livre, Americanas.com ou Nature Center é um risco à sua saúde. Os potes de Thors Hammer Gel vendidos nesses locais são PIRATAS e não apresentam resultados.",pt
Como solicito Empréstimo?,"Se você tiver limite liberado, dá pra fazer empréstimo pelo app next. É só seguir os passos: Menu > Crédito. Ah, dependendo do tipo de empréstimo, você também pode fazer o processo nas máquinas de autoatendimento do Bradesco.",pt
O Shot Diário Activia tem conservantes?,"O novo Activia Shot Diário não contém conservadores, já que ele foi pensado para ser o mais natural possível.  Se você tiver mais alguma dúvida, estamos a disposição.",pt
A Construtora Tenda está em qual estado?,"Apesar de ter sido fundada em Minas Gerais, a Construtora Tenda expandiu suas atividades e atualmente está presente em mais 8 estados brasileiros: São Paulo, Rio de Janeiro, Bahia, Goiás, Ceará, Pernambuco, Paraná e Rio Grande do Sul.",pt
Quanto tempo leva o tratamento de escleroterapia?,"O tratamento de escleroterapia leva aproximadamente de 30 minutos a 1 hora, dependendo da extensão e do tamanho da área a ser tratada.",pt
Quais são os custos de um projeto anti-graffiti?,"O preço de uma pintura anti-graffiti depende do que exatamente pode ser feito, do tamanho e da localização. A taxa inicial para um projeto anti-graffiti é 1250, - Euro excluindo IVA. Devido à grande variação de preços, recomendamos solicitar um cálculo de preço sem obrigação através de nossa página de contato. Somos flexíveis e gostamos de pensar junto com você sobre as possibilidades, mesmo que você tenha um orçamento limitado.",pt
Como alterar o seu contato cadastrado (telefone/email)?,"💡 Para alterar as informações do seu contato:

No menu lateral clique em Usuários, ALTERAÇÃO DE DADOS PESSOAIS;
Em forma de contato escolha E-MAIL, TELEFONE ou CELULAR;
Digite o telefone/e-mail e clique em INCLUIR;
Exclua os contatos antigos na coluna AÇÕES clicando no ❌;
Por fim, clique em SALVAR.",pt
5 - 5 - Quando eu assino o contrato de construção da minha casa?,O contrato é assinado somente após você estiver satisfeito com o projeto arquitetônico apresentado. Nossos arquitetos apresentarão revisões no projeto até atender a sua necessidade.,pt
Existe um mínimo ou limite para o número de participantes?,"Utilizamos um mínimo de 10 participantes em nossos workshops. É possível participar com menos de 10 pessoas, mas o preço para 10 participantes se aplica. Não há limite para o número de participantes, temos a capacidade de oferecer oficinas para 2500 pessoas (ou mais) ao mesmo tempo.",pt
Por que é obrigatorio fazer o modelo para reportar bug e dá sugestão?,Porque o programador precisa saber de mais detalhes sobre o assunto para agilizar o trabalho.,pt
Como faço para aplicar cupons de desconto? para cupom de desconto rappi ou outeros,"No aplicativo, existe um ícone de ticket no canto direito superior. Clicando lá, você consegue inserir um código e ativar o desconto ou promoção. Uma vez ativado, o cupom já pode ser usado em suas compras. Vale lembrar que você só pode usá-lo uma vez, mesmo em casos de cancelamento de pedido. Além disso, fique de olho nos Termos e Condições do cupom em questão, as regras podem mudar de uns para outros.E se, mesmo seguindo essas recomendações, seu desconto não for aplicado automaticamente, entre em contato com a gente. Mande capturas de tela de onde você recebeu o cupom: eles serão importantes para resolvermos a situação o mais rápido possível.",pt
Vale Alimentação é cancelado quando demitido?,"O cartão de Vale Alimentação não é automaticamente cancelado, porém a operadora pode definir um prazo de validade ao cartão, ou cancelar o cartão a partir de um período sem receber novos créditos.

Faça orçamento gratuito de Vale Alimentação para sua empresa.",pt
O que é a Liga?,"A Liga Ventures é uma aceleradora que conecta grandes empresas à startups, que possuam sinergia com seu core business. Hoje, trabalhamos com três verticais - Liga Autotech, para soluções no setor automobilístico, Liga Emerging Technologies, para soluções que envolvam tecnologias emergentes e a Liga Retail, focada em startups no setor de varejo - além de programas exclusivos para empresas como a Porto Seguro, a Embraer, a Cisco, a AES, a Brinks, a Unilever Brasil, e agora, a Saint Gobain.",pt
Quanto custa um apartamento da Tenda?,"Para conferir com detalhes os valores dos apartamentos da Construtora Tenda, tanto para as opções com 1 quarto, quanto com 2 dormitórios, utilize o nosso simulador de financiamento. Essa ferramenta além de mostrar o preço do imóvel, também fornece uma estimativa do valor das parcelas. Além disso, você descobre se tem direito ao subsídio, um benefício do programa Minha Casa Minha Vida que diminui o custo do financiamento.",pt
O que é o Amazon Prime Vídeo?,O Amazon Prime Video é um serviço de streaming de vídeos (plataforma de vídeos) da Amazon.,pt
Quais lojas participarão da Black Friday?,"Atualmente, todas as grandes lojas como Americanas, Submarino, Amazon, Mercado Livre, Carrefour, Kabum, Magazine Luiza, Casas Bahia, entre outras, participam da Black Friday. Além delas, lojas menores e segmentos de serviços também promovem promoções.",pt
O que fazer nas Maldivas?,"O objetivo principal nas Maldivas é descansar e apreciar as maravilhas do local, porém praticamente todos os resorts oferecem uma grande grande variedade de atividades, principalmente aquáticas (mergulho , snorkel , surf , stand up paddle, caiaque, etc.)",pt
Detox 3D é cientificamente comprovado?,"Sim. Nós só trabalhamos com ingredientes naturais, muito pesquisados, estudados e comprovados.Por isso, oferecemos a você o que há de melhor para a sua saúde no mercado!Com saúde não se brinca!",pt
O que é a Vaquinha?,"Ela te ajuda a organizar um evento, juntando o dinheiro da galera em um só lugar. E ainda é tudo automático, ela manda os convites e ainda cobra quem esqueceu de pagar.",pt
O que seria um curso de vinhos para iniciantes?,"O curso de vinhos para iniciantes é um curso básico de vinhos com uma proposta prática e direta ao ponto. Nesse curso, cobrimos as principais dúvidas de quem está entrando no mundo do vinho e também de quem já possui uma certa vivência nesse mundo, mas que nunca fez um curso antes. A ideia do curso é fazer com que o aluno saia transformado, e aprenda como degustar um vinho da maneira correta, identificando aromas e características dos vinhos. Outros temas interessantes cobertos no curso são: como escolher um vinho em suas compras, como estocar seus vinhos, como escolher os tipos de taças, como harmonizar, principais países produtores de vinho, como é feito um vinho, principais castas de uvas, entre muitos outros. Está esperando o que para entrar no maravilhoso mundo dos vinhos? Venha!",pt
Eu realmente vou conseguir aumentar 750 pontos no meu Score usando o Guia Como aumentar o Score em 30 dias?,A grande maioria das pessoas que segue os 4 passos consegue ter esse resultado ou similar. Mas a nossa garantia é que você vai conseguir crédito no mercado novamente.,pt
Cheguei fora do vosso horário de expediente. posso efectuar o levantamento da autocaravana?,Analisaremos o nosso mapa de agendamentos a fim de verificar essa possibilidade. A taxa para levantamento antecipado e após as 9h é de € 50. Caso seja antes das 9h é € 70.,pt
Como funciona o IPCA?,"O Índice traz um panorama sobre o custo de vida de famílias com renda mensal de 1 a 40 salários mínimos, residentes nas regiões metropolitanas de São Paulo, Rio de Janeiro, Belo Horizonte, Porto Alegre, Curitiba, Salvador, Recife, Fortaleza, Belém e Vitória, além dos municípios de Goiânia, Campo Grande, Rio Branco, São Luís, Aracaju e Brasília.",pt
No meu regresso tenho de reabastecer de combustível a autocaravana?,"A autocaravana deve ser devolvida lavada, aspirada e com as superfícies do interior limpas, com a sanita química vazia e tanque de combustível atestado.",pt
Com quais cartões eu posso assinar o Disney+ pelo next?,A assinatura poderá ser feita com os Cartões de Crédito ou débito next. Apenas titulares dos Cartões de Crédito contarão com até 3 meses de isenção na assinatura do Disney+ no plano anual.,pt
Dá pra ter uma conta conjunta?,"Ainda não, mas sempre tem novidade por aqui, fique sempre de olho.",pt
Como abrir uma empresa?,"Abrir uma empresa exige uma série de procedimentos fundamentais para que ela siga as regras impostas pela legislação e consiga atuar de maneira legal sem encontrar problemas pelo caminho e consiga se desenvolver de maneira saudável. 
   E nós da São Lucas podemos te ajudar nesse processo  
    Saiba Mais",pt
Existe alguma ajuda de custo para as Startups selecionadas fora de São Paulo?,"Não, a startup deve arcar com os custos de deslocamento e estadia durante o programa.",pt
O que é fundo de reserva?,"O fundo de reserva, como o nome já sugere, trata-se de uma reserva financeira para o grupo de consorciados. Ele tem a finalidade de suprir eventuais inadimplências temporárias sem prejudicar o bom andamento do grupo e a sua saúde financeira. Ao final do prazo escolhido e com a quitação de todas as parcelas o valor não utilizado é devolvido aos consorciados.",pt
Como saberei a rota do dia?,"Nosso sistema organizará as visitas, tanto coletas, como entregas no app em seu smartphone.",pt
