question,answer,language
Każda torbiel włosowa kwalifikuje się do leczenia laserem?,"Większość torbieli włosowych można wstępnie zakwalifikować do leczenia laserem. Wyjątkiem są rozległe, wielokanałowe torbiele po wcześniejszych operacjach, w zmienionej bliznami, głębokiej szparze międzypośladkowej z aktywną, uogólnioną infekcją. Takie zmiany często wymagają wcześniejszego przygotowania – nacięcie ropnia, antybiotykoterapii, drenażu. Z uwagi na duże ryzyko wznowy takie przypadki mogą być od razu zakwalifikowane do leczenia Bascom Cleft Lift – wycięcia torbieli i plastyki spłycenia szpary międzypośladkowe.",pl
Skąd wysyłane są zamówienia?,"Paczki są wysyłane przez naszego partnera spoza Unii Europejskiej, ponieważ nie mamy w Polsce własnego centrum logistycznego.",pl
Czy istnieje możliwość sterowania kotłem przez Internet?,"Tak, na  życzenie klienta (opcja dodatkowo płatna) istnieje możliwość zainstalowania specjalnego modułu, zapewniających kontrolę nad pracą kotła c.o. za pośrednictwem Internetu.",pl
14. Czy katecheta może być wychowawcą klasy?,"Nie. O roli katechety wprost mówi §7 ust. 1 rozporządzenia – “Nauczyciele religii wchodzi w skład rady pedagogicznej, nie przyjmuje jednak obowiązków wychowawcy klasy“.",pl
Czy można się zarazić mukowiscydozą?,"Mukowiscydoza to choroba genetyczna. Nie ma możliwości zarażenia się od chorych na mukowiscydozę, tą chorobą. Nie jest możliwe przeniesienie tej choroby na zdrową osobę (jest to naukowo, fizycznie niemożliwe).

Mukowiscydoza rozwija się jedynie u osób, które otrzymały od obojga rodziców wadliwy gen CFTR.",pl
"Czy BON Turystyczny mogą otrzymać osoby samotnie wychowujące dzieci, rodzice zastępczy oraz rodzice sprawujący opiekę naprzemiennie?","Tak. Beneficjentami programu Polski Bon Turystyczny zawsze są dzieci, a bony są przyznawane na tych samych zasadach i tym samym osobom, co dotychczasowe świadczenia w ramach programu Rodzina 500+. W przypadku osób sprawujących opiekę nad dzieckiem naprzemiennie, każdemu z rodziców przysługuje bon w wysokości 250 zł oraz ewentualnie dodatkowe 250 zł, jeśli dziecko ma orzeczenie o niepełnosprawności.",pl
Czy panele trzeba myć?,"W większości przypadków panele oczyszczają się same podczas opadów deszczu. Jeśli jednak w pobliżu instalacji występuje wiele źródeł zanieczyszczeń (np. dymiące kominy, gołębniki itp.), należy regularnie sprawdzać stopień zabrudzenia paneli i myć je co kilka lat. Brudne panele są mniej wydajne.",pl
"7 - Paczka została przekierowana do innego paczkomatu bez mojej zgody, co teraz?","Paczka może zostać przekierowana do innego paczkomatu w przypadku, gdy ten wybrany przez Ciebie jest pełny, jednak wtedy firma InPost poinformuje o tym fakcie droga smsową. Można zrezygnować z przekierowania paczki, używając linku przesłanego w wiadomości sms, jednak spowoduje to opóźnienie w dostawie przesyłki.",pl
"Czy mogę zmienić adres dostawy, gdy zamówienie zostało wysłane?","Niestety nie jesteśmy w stanie przekierować żadnych rozkazów, gdy paczka opuści magazyn, dlatego należy upewnić się, że został podany prawidłowy adres do wysyłki.",pl
Kredyt samochodowy czy gotówkowy?,"Jeśli liczysz na niższe oprocentowanie, warto sprawdzić kredyt na samochód, jednak kredyt gotówkowy pozwoli ci nie tylko szybciej otrzymać pieniądze, ale także uniknąć konieczności zabezpieczenia spłaty kredytu. Wybierając kredyt gotówkowy, nie musisz ponosić dodatkowych kosztów i decydować się na ubezpieczenie AC, a od momentu kupienia pojazdu będziesz jego jedynym właścicielem.",pl
Ile tygodni po zabiegu powinno nastąpić zdjęcie błony nieresorbowalnej?,Zdjęcie błony tymczasowej odbywa się 4 do 6 tygodni po zabiegu.,pl
Na jaki nr konta bankowego mogę zrobić przelew?,"Każdy Klient Skarbnicy Narodowej ma indywidualny numer konta bankowego do dokonywania wpłat. Numer rachunku bankowego znajduje się na każdej fakturze dołączonej do zamówionego produktu w Skarbnicy Narodowej.
Przykład faktury ze wskazaniem miejsca numeru rachunku bankowego.",pl
"Dzień dobry nasz 14 latek zaczyna dostrzegać niebo. Chcemy na urodziny sprezentować mu teleskop. Na co zwrócić uwagę przy zakupie? Co Pan poleca tak, aby nie zniechęcić syna i nie pójść z torbami przy zakupie (zrzuci się cała rodzina :)) Jakie publikacje (przewodniki) poleca Pan dla początkującego nastolatka. [Pani Magda]","Zacznijmy od teleskopu. Rozróżniamy dwa rodzaje instrumentów obserwacyjnych: lunety i teleskopy.
Lunety to instrumenty obserwacyjne, których głównym elementem skupiającym światło jest soczewka.
Teleskop to instrument obserwacyjny, którego głównym elementem skupiającym światło jest lustro. Im większa średnica soczewki/lustra, tym więcej światła taki instrument może zebrać. Dzięki temu widzimy słabsze obiekty i możemy stosować większe powiększenia.
Lunety najczęściej dają obraz prosty (tzn. góra jest górą a dół jest dołem). W teleskopach z kolei obraz jest odwrócony (góra jest dołem, a dół jest górą, lub zamienione są strony prawa z lewą).

Drugi ważny parametr to ogniskowa teleskopu/lunety. Im dłuższa tym większe otrzymamy powiększenie dla danego okularu. Dla lunet popularne są ogniskowe od 700 do 900 milimetrów, teleskopy z reguły mają dłuższe ogniskowe do 1500 milimetrów.

Bardzo ważny jest montaż teleskopu/lunety. Mamy dwa podstawowe: azymutalny i paralaktyczny. W obu przypadkach, dla tańszych instrumentów, montaże są delikatne i bardzo podatne na drgania. Zaś dobre i wytrzymałe montaże są drogie. Azymutalne są proste w obsłudze (góra, dół, prawo, lewo) zaś paralaktyczne umożliwiają zamontowanie napędu do śledzenia „ruchu nieba”.

Co do samych modeli to zachęcam do sprawdzenia stron:
Deltaoptical.pl
Teleskopy.pl

Poniżej kilka przykładów teleskopów:
<link>
<link>
<link>
<link>

Zachęcam też do obejrzenia krótkiego filmiku przygotowanego przez deltaoptical: <link>

Co do publikacji:
Dobrą pomocą w orientacji na sferze niebieskiej jest obrotowa mapa nieba. Daje możliwość ustawienia wyglądu nieba na dowolny dzień i godzinę.

Z książek można polecić:
Andrzej Branicki „W stronę nieba, interaktywna szkoła astronomii”
Marek Substyk „Poradnik Miłośnika Astronomii”
Przemysław Rudź „Astronomia bez tajemnic”

I trochę bardziej zaawansowane:
Andrzej Branicki „Na własne oczy” i „Obserwacje i pomiary astronomiczne”
Mam nadzieję, że moja odpowiedź będzie pomocna a w razie dodatkowych pytań proszę o kontakt.

 

Janusz Nicewicz",pl
Czy mogę złożyć zamówienie bez rejestracji?,Rejestracja w naszym sklepie jest konieczna do złożenia zamówienia. Do zrealizowania zamówienia konieczne jest podanie danych adresowych oraz kontaktowych.,pl
"Kupuję zestaw komputerowy za 19.000 zł. Podzieliłem to na trzy faktury – za monitor 7.000, za jednostkę centralną 8.000, za sprzęt dodatkowy 4.000 zł. Czy muszę dokonać przelewu na rachunek VAT kontrahenta, powiązany z białą listą?","Tak, mimo że żadna z faktur nie przekracza limitu 15.000 brutto, to podział dotyczy wcześniej zawartej jednej transakcji (jeden zestaw komputerowy). Dla ustalenia obowiązku posłużenia się numerem rachunku znajdującym się w wykazie podatników VAT istotne jest czy jednorazowa wartość transakcji, bez względu na liczbę wynikających z niej płatności, przekracza 15 000 zł lub równowartość tej kwoty, przy czym transakcje w walutach obcych przelicza się na złote według średniego kursu walut obcych ogłaszanego przez Narodowy Bank Polski z ostatniego dnia roboczego poprzedzającego dzień dokonania transakcji.
Gdyby zdarzyło się, że osobno dochodzi do zakupów poszczególnych składników majątku, transakcja nie wymaga płatności na rachunek z białej listy. 
Za jednolitą gospodarczo transakcję uznaje się dostawy wiążące się z realizacją jednej umowy, również wówczas gdy w ramach tej umowy występuje kilka lub więcej zleceń lub wystawianych jest kilka lub więcej faktur dokumentujących poszczególne dostawy. Do oceny czy jednolita gospodarczo transakcja przekracza kwotę 20.000 zł netto, istotne są warunki umowy, w szczególności dane dotyczące wielkości składanego zamówienia lub zawieranego kontraktu. Za jednolitą gospodarczo transakcję uznaje się również jedną lub więcej niż jedną umowę, jeżeli okoliczności towarzyszące transakcji lub warunki, na jakich została ona zrealizowana odbiegają od okoliczności lub warunków zwykle występujących w obrocie towarami, do których odnosi się limit transakcyjny (Dyrektor Krajowej Informacji Skarbowej w interpretacji z 1 grudnia 2017 r., sygn. Akt 0115-KDIT1-3.4012.681.2017.2).",pl
Czy mogę pobrać fakturę za prywatny przejazd autostradą?,"Oczywiście, w tym celu należy przejść do zakładki ""Historia"" i przy wybranej opłacie kliknąć przycisk ""Wystaw fakturę"".",pl
8 - Na czym polega manualna akcja przełączania po liście ulubionych kanałów?,Manualna akcja przełączania po liście ulubionych kanałów polega na ręcznej zmianie kanału wewnątrz listy ulubionych stacji. Urządzenie porusza się w obrębie listy kanałów ustawionej zgodnie z preferencjami użytkownika.,pl
Czy tworzycie indywidualny projekt graficzny sklepu internetowego?,"Tak. Każde nasze wdrożenie, to opracowanie indywidualnego projektu graficznego sklepu internetowego, nad którym pracujemy wspólnie z Klientem - do momentu zaakceptowania layoutu przez Klienta.
Co istotne - nie ograniczamy ilości godzin pracy nad projektem, czy ilości zgłaszanych przez Klienta uwag.",pl
2 - W jaki sposób mogę opłacić zamówienie?,"Zamówienie można opłacić na cztery sposoby: 

 	przelewem tradycyjnym za pośrednictwem PayU,
 	poprzez szybkie przelewy internetowe, realizowane za pomocą PayU,
 	w systemie ratalnym, za pośrednictwem PayU,
 	za pobraniem u kuriera lub w paczkomacie.",pl
Jaki jest wzór na udaną kradzież złota z Banku?,"Stopień trudności udanej kradzieży wynosi: 100 * poziom postaci. Każdy przeznaczony punkt kradzieży zwiększa złodziejowi sumę statystyk (zręczność, zwinność, złodziejstwo) o 10 + poziom postaci (tj. mając 10 poziom i przeznaczając 10 punktów kradzieży otrzymamy łączny bonus o wartości 200). Istnieje 5% szansy, że kradzież się nie powiedzie.",pl
2 - Co to jest filtrowanie kanałów i na czym polega?,"Filtrowanie kanałów polega na wyświetleniu na liście kanałów jedynie tych, które zostały wybrane w ustawieniach listy kanałów spośród dostępnych kryteriów:

- wszystkie kanały;
- tylko kanały monitorowane;
- tylko ulubione kanały;
- tylko ulubione kategorie.",pl
"Kto ponosi koszty naprawy, gdy samochód się zepsuje?","To zależy od wybranego przez Ciebie pakietu usług dodatkowych.
Pakiet Comfort
Masz pełną obsługę serwisową w wybranym limicie kilometrów. Nie musisz przejmować się kosztami napraw w ramach normatywnego zużycia samochodu.
Dodatkowe koszty wystąpią tylko w przypadku niewłaściwego użytkowania lub nadmiernej eksploatacji auta (opisanej w Przewodniku Kierowcy).
Pakiet Basic
Pomożemy Ci w skoordynowaniu naprawy i skierujemy do jednego z 700 punktów serwisowych na terenie kraju.
W tym pakiecie to Ty ponosisz koszty naprawy. Możesz też przeprowadzić naprawę w dowolnym warsztacie na terenie Polski, który wystawia fakturę VAT.",pl
Co to jest „Portal Pacjenta” LUX MED?,"Portal Pacjenta jest nowoczesną platformą internetową przygotowaną dla Pacjentów posiadających pakiet opieki medycznej LUX MED. Portal posiada bardzo dużą funkcjonalność, pacjent może dokonać rezerwacji wizyty oraz sprawdzić wyniki badań.",pl
Czy fotowoltaika w Polsce ma sens?,"Średnie roczne nasłonecznienie w Polsce wynosi około 1000 W/m2. To bardzo dobre warunki, pozwalające w pełni wykorzystać potencjał paneli fotowoltaicznych.",pl
"Skoro elektrony krążą po orbitach wokół protonów i neutronów. Księżyc krąży wokół Ziemi, Ziemia wokół Słońca, Słońce wokół Czarnej Dziury w centrum Drogi Mlecznej. Natomiast na Drogę Mleczną wraz z Grupą Lokalną galaktyk oddziałuje grawitacja Supergromady Galaktyk w Pannie, to czy idąc tym tropem nie wydaje się logiczne stwierdzenie, że na Supergromadę Galaktyk w Pannie oddziałuje grawitacyjnie coś jeszcze większego?  Dlaczego przyjmuje się, że ta zależność kończy się na supergromadach i dalej lecą już one same sobie w kosmos już wokół niczego nie krążąc? Czy możliwe jest, że supergomady galaktyk i dalej włókna i ściany galaktyk we wszechświecie, tak samo jak wcześniej wspomniane przeze mnie mniejsze ciała niebieskie krążą wokół czegoś jeszcze większego, czegoś, czego jeszcze teleskopy nie odkryły? Bo idąc za logika tak właśnie powinno być, a jeśli tak nie jest to, dlaczego taka możliwość się odrzuca? [Pan Marcin]","Witam serdecznie i dziękuję za ciekawe pytanie.

Rozpocznę od tego, że inna siła odpowiada za „krążenie” elektronu wokół protonu, czy ogólnie jądra atomowego, a inna odpowiada za krążenie Księżyca wokół Ziemi. W pierwszym przypadku jest to siła elektrostatyczna, w drugim siła grawitacji. Dalej, mówimy, że coś krąży wokół czegoś, ale jest to zbytnie uproszczenie. Obiekty krążą wokół wspólnego środka masy danego układu. Oczywiście w przypadku dużej różnicy mas, środek masy jest wewnątrz masywniejszego ciała. Po trzecie już sam ruch naszej Galaktyki uwarunkowany jest oddziaływaniem grawitacyjnym pozostałych galaktyk w Grupie Lokalnej. Zaś ruch Grupy Lokalnej Galaktyk podlega oddziaływaniu wszystkich galaktyk i gromad galaktyk w supergromadzie Panny. Pomiary ruchu Drogi Mlecznej i całej supergromady w Pannie sugerują, iż poruszają się w stronę tzw. Wielkiego Atraktora, ciągnącego się od gwiazdozbioru Centaura, aż po Pawia. Jest to już wielkoskalowa struktura Wszechświata.

Kolejną rzeczą jest względność ruchu. Zawsze ruch odnosimy do czegoś. Pojawia się pytanie czy nasz obserwowany wszechświat także się porusza. Ale nie mamy punktu odniesienia, względem czego się porusza. I na koniec jak sam Pan napisał może istnieć jeszcze większa część Wszechświata, której jeszcze nie widzimy, dlatego, że światło tych obszarów jeszcze do nas nie dotarło. Ale skoro światło do nas nie dotarło, to także żadne oddziaływanie z tamtych rejonów też do nas nie dotarło. Dlatego nie musimy się „martwić” o tamte części wszechświata.

Jeszcze sprawa natury kosmologicznej. Jeśli Wszechświat, jako całość wiruje, to, wokół czego? Musiałby istnieć wyróżniony punkt i kierunek we Wszechświecie, co przeczy zasadom kosmologicznym, które głoszą, że Wszechświat jest jednorodny i izotropowy. Czyli w każdym kierunku i z każdego miejsca jest taki sam. To z kolei wynika z obserwacji i praw fizyki.

Mam nadzieję, ze trochę rozwiałem Pana wątpliwości.

Pozdrawiam serdecznie
Janusz Nicewicz",pl
Jakie są zalecenia żywieniowe w trakcie stosowania cateringu dietetycznego?,"Decyzja o zmianie diety może być przełomem w Twoim życiu. Dlatego, aby nie zmarnować korzyści płynących z jej stosowania warto przestrzegać kilku zasad:
1. Otrzymywane posiłki spożywaj regularnie, najlepiej co 3 godziny
2. Wypijaj ok. 2 l wody mineralnej dziennie – często i małymi porcjami
3. Ostatni posiłek przyjmuj najpóźniej na 2-3 godziny przed snem
4. Pamiętaj o regularnej aktywności fizycznej – jest ona niezbędna do utrzymania kondycji i zgrabnej sylwetki. Pomaga też uniknąć wielu chorób.",pl
Czy ładowarka będzie odpowiednia dla mojego urządzenia?,"Ładowarka może być z powodzeniem stosowana do ładowania każdego urządzenia mobilnego jak telefon, tablet czy nawigacja samochodowa. Podpięcie urządzenia nie obsługującego technologii Quick Charge 3.0 / Power Delivery jest całkowicie bezpieczne. Ładowarka automatycznie dobierze odpowiednie parametry ładowania.",pl
Czy działamy tylko we Wrocławiu?,"Nie, absolutnie! Wszystkie nasze usługi mogą zostać zrealizowane w dowolnym mieście Polski. Nasza firma znajduje się we Wrocławiu, ale nie ogranicza to naszej działalności!",pl
Cena wynajmu maszyny do cięcia bruku?,Cena wynajmu maszyny do cięcia bruku zależy od długości trwania wynajmu. Ceny zaczynają się od 99 zł  za 24h.,pl
Dlaczego po wpisaniu danych do rezerwacji nie widzę opcji wykorzystania BONU?,"Opcja ta widoczna jest tylko w przypadku rezerwacji, które posiadają w składzie podróżnych przynajmniej 1 dziecko. Jeśli nie wybierzesz dziecka w systemie rezerwacyjnym, dokonanie rezerwacji z bonem nie będzie możliwe.",pl
Czy mukowiscydoza jest chorobą rzadką? Czym są choroby rzadkie?,"Choroby rzadkie to bardzo rzadko występujące schorzenia uwarunkowane najczęściej genetycznie, o przewlekłym i często ciężkim przebiegu, w około połowie ujawniają się w wieku dziecięcym. Ze względu na rzadkość występowania, trudności w rozpoznawaniu i brak świadomości społecznej, wiedza o tych chorobach była dotychczas niewielka.

Dotychczas wykryto ponad sześć tysięcy rzadkich chorób.

Mukowiscydoza jest najczęściej występującą chorobą rzadką w Polsce oraz na świecie.",pl
Jak mogę dostarczyć urządzenie do serwisu?,"Urządzenia do naprawy przyjmujemy w naszych punktach stacjonarnych. Kliknij, aby zobaczyć adresy.
Jeżeli nie są Państwo z okolic Poznania, Wrocławia lub Krakowa, to zapraszamy do skorzystania z formularza wysyłkowego z opcją darmowej wysyłki i dostawy door-to-door. Cena pozostaje taka sama.",pl
Jakie są możliwe sposoby płatności za zamówienie?,"Oferujemy 4 możliwe sposoby płatności za zamówienie:
- Szybki przelew internetowy lub karta kredytowa (PayU);
- Przelew na konto bankowe;
- Płatność za pobraniem - tylko dla wysyłek na terenie Polski. Dodatkowa opłata w wysokości 15zł;
- BLIK;",pl
"Co w przypadku kiedy minął wyznaczony termin dostawy, a towar nie dotarł ?","Maksymalny czas dostawy to sześćdziesiąt dni roboczych. Nie mamy wpływu na działanie przewoźnika, dlatego prosimy Cię o cierpliwe oczekiwanie na paczkę oraz niezwłoczny kontakt z nami, jeżeli wyznaczony czas minie.",pl
Co to jest LDM?,"LDM, czyli metry ładowne – jednostka definiująca ile m2 naczepy zajmuje ładunek.",pl
Co gdy wyłączą mi „prąd”? Czy mam wtedy swój?,"Założenie instalacji fotowoltaicznej czyni nas niezależnymi finansowo. Niestety nie sprawia, że jesteśmy niezależni energetycznie. Ze względu na bezpieczeństwo osób, które mogłyby pracować przy ewentualnej awarii sieci nie można dopuścić, aby pojawił się w niej prąd. W związku z tym produkcja jest w tym momencie wstrzymana. Dodatkowo falownik do swojej pracy również potrzebuje źródła zasilania. Jednakowoż wychodząc naprzeciw oczekiwaniom klientów mamy w swojej ofercie rozwiązanie, które zapewni zasilanie awaryjne przez krótki okres czasu.\nSzerzej ten temat opisujemy na blogu w artykule –<link>",pl
Czy zagraniczny przedsiębiorca może aplikować o przyznanie wsparcia finansowego?,"Tak, o ile ma siedzibę w innym państwie członkowskim Unii Europejskiej lub Europejskiego Porozumienia o Wolnym Handlu (EFTA) oraz posiada oddział w Polsce i oddział ten jest producentem utworu, którego dotyczy zwrot kosztów. Polski oddział zagranicznej firmy musi również spełniać warunki dotyczące odpowiedniego dorobku, uprzedniego zawarcia umowy oraz wymogi określone w przepisach o pomocy publicznej, które zostały opisane w punkcie 1 powyżej.",pl
Co znajdę w przesyłce?,"W przesyłce znajdą się zamówione przez Ciebie towary.
Nie martw się, że w przesyłce nie ma paragonu za zakupy wówczas fakturę VAT prześlemy Ci mailowo.",pl
Ile kosztuje MyT Multimedia?,"Przez pierwsze 3 lata usługi nawigacji online w MyT Multimedia są bezpłatne. Później możesz wykupić abonament. Aktualizacje obejmują zarówno mapy, jak i powiązane usługi online. Abonament możesz wykupić w naszym e-sklepie (e-Store). Zapoznaj się z aktualnymi cenami w e-Store.",pl
Co zawiera ubezpieczenie na życie?,"Ubezpieczenie na życie składa się z podstawy i rozszerzeń. W wersji podstawowej obejmuje śmierć ubezpieczonego. To oznacza, że odszkodowanie otrzymają wyznaczeni przez Ciebie uposażeni. Rozszerzenia możesz dokupić tylko do podstawy, co z jednej strony zwiększy prawdopodobieństwo otrzymania świadczenia, a z drugiej podniesie nieco składkę.

Najpopularniejszymi rozszerzeniami są: poważne zachorowanie, pobyt w szpitalu, rehabilitacja, trwałe inwalidztwo, nieszczęśliwy wypadek, niezdolność do pracy i medyczne assistance.

Każde z rozszerzeń jest możliwe do wykupienia w zależności od Twojego stanu zdrowia, np. w przypadku poważnego zachorowania musisz określić w ankiecie medycznej, czy wcześniej chorowałeś przewlekle na nowotwór, doznałeś zawału serca czy udaru mózgu.",pl
Czy manipulator może być podwieszony u góry?,"Oczywiście, nasz manipulator może być umiejscowiony od góry, zamontowany na statywie lub na szynie transportowej. Konfiguracja jest dowolna.",pl
"Czy produkty o statusie dostępne „od ręki” wyślecie mi od razu,a pozostałe w późniejszym terminie?",Nie realizujemy wysyłek zamówień częściowo. Nie ma możliwości dzielenia zamówienia po jego złożeniu. Jeśli chcesz zamówić produkty o różnych terminach dostępności i zależy Ci na otrzymaniu części z nich wcześniej-możesz złożyć na nie oddzielne zamówienia.,pl
Czy można dostarczyć zamówienie na więcej niż jeden adres?,"Niestety jesteśmy w stanie dostarczyć zamówienie tylko na jeden adres. Jednakże można wybrać inny adres dostawy na swoim koncie. Jeśli potrzebujesz swoją paczkę dostarczyć do wielu lokalizacji, zalecamy zrobienie oddzielnych zamówień dla każdego adresu.",pl
"1 - Co zawiera zakładka ""Lista kanałów""?","Zakładka ""Lista kanałów"" zawiera opcje filtrowania i sortowania kanałów, zarządzanie ulubionymi kanałami i kategoriami, oraz ustawienia wyświetlania informacji o programach.",pl
Czy mogę wypożyczyć samochód w Belgrad z tymczasowym prawem jazdy?,"Nie, wszyscy agenci wynajmu samochodów, z którymi współpracujemy, nie akceptują tymczasowych praw jazdy. Musisz mieć pełne prawo jazdy, aby móc wynająć samochód.",pl
Czy tworzycie strony internetowe tylko dla firm z Łodzi i okolic?,"Nie. Od 10 lat tworzymy strony internetowe dla klientów z całej Polski. Komunikujemy się telefonicznie oraz mailowo. Nasza Agencja Interaktywna ma oddziały w takich miastach jak Łódź, Warszawa, Skierniewice, Radom, Bełchatów, Częstochowa oraz w Kielce - i w tych miastach można umówić się na spotkanie.  Jesteśmy najbardziej rozpoznawalną Agencją Interaktywną w Łodzi, która kompleksowo zajmuje się tworzeniem stron www. Obecnie obsługujemy wszystkie miasta wojewódzkie w Polsce. W 2010 roku byliśmy łódzką agencją tworzącą strony - w 2021 roku jesteśmy  jedną z największych Agencji w Polsce.

Zobacz ofertę tworzenia stron internetowych w poszczególnych miastach:

 	strony internetowe Warszawa
 	strony internetowe Skierniewice
 	strony internetowe Bełchatów
 	strony internetowe Radom

Agencja Interaktywna AW PROJEKT pomaga firmom z miasta Łódź rozwijać biznes w Internecie. Strony internetowe Łódź to oferta kierowana do klientów z Łodzi, którzy oczekują bezpośredniego i stałego kontaktu z nami. W naszym portfolio mamy jednak bardzo wiele realizacji stron łódzkich firm takich jak: biuro kredytowe Łódź, obiady domowe Retkinia, laboratorium protetyczne Łódź, catering dietetyczny Łódź, salon fryzjerski Widzew i wiele innych.",pl
Czym się różni VLOS od BVLOS?,"Zakresem uprawnień. VLOS – Visual Line of Sight, czyli loty dronem w zasięgu wzroku operatora drona; BVLOS – Beyond Visual Line of Sight, czyli loty dronem poza zasięg wzroku operatora drona (nie oznacza to lotów FPV);",pl
1 - Czy mogę zgłosić ewentualne sugestie związane z aplikacją Advoider?,"Jeśli masz jakiekolwiek sugestie dotyczące działania naszego urządzenia, bądź pomysły na nowe funkcjonalności, możesz nam je zgłosić za pomocą aplikacji Advoider.

Aby to zrobić, przedź z głównego Menu do zakładki ""Ustawienia"" i wybierz ""Formularz kontaktowy"". Następnie wprowadź swoje uwagi i prześlij do nas.

Innym sposobem kontaktu jest skorzystanie z formularza dostępnego na stronie <link> zgłoszenie problemu telefonicznie pod numerem: 68 410 99 76 (koszt według taryfy operatora), wysłanie wiadomości mailowej na adres: info@advoider.pl bądź wiadomości prywatnej na naszym profilu na Facebooku.",pl
Na białej liście nie ma mojego rachunku – co zrobić?,"Należy sprawdzić dane w KRS/CEiDG, gdyż sa one podstawą informacji zamieszczanych na białej liście. W efekcie podatnik co do zasady zobowiązany będzie do zaktualizowania danych w tych rejestrach. 
Jeśli dane są nieprawidłowe, podatnik może również wystąpić z wnioskiem o sprostowanie danych zawartych na białej liście.",pl
Czy klimatyzatory są głośne?,"Praca klimatyzatora nie odbywa się bezszelestnie i trzeba mieć to na uwadze, decydując się na takie urządzenie. Szelest w nocy w sypialni może niektórym przeszkadzać, wszystko zależy od wrażliwości na dźwięk.",pl
3 - Czy mogę usunąć swoje konto?,"Zarejestrowane przez Ciebie konto klienta możesz usunąć w każdej chwili. Aby to zrobić, skontaktuj się z nami, wysyłając wiadomość na adres: sklep@advoider.pl.",pl
Czy wydajność paneli fotowoltaicznych spada po kilku latach i trzeba je wymienić?,"Tak, wydajność modułów spada ok. 0,5 % rocznie. Spadek ten jest przewidywany przez każdego z producentów i w przypadku modułów znanych marek po 25 latach jest nie większy niż 20%.",pl
Czym jest koordynacja likwidacji szkód?,"W ramach tej usługi szkód pomagamy Ci przejść przez wszystkie procedury likwidacji szkód objętych ubezpieczeniem OC i AC. Poprowadzimy Cię od zgłoszenia szkody, poprzez naprawę, aż po ponowne przekazanie auta. Dzięki temu oszczędzasz czas i masz pewność, że dopełnisz wszystkich wymaganych formalności.
Naprawa pojazdu Master1.pl jest wykonywana w serwisie wskazanym przez naszych konsultantów.",pl
Dlaczego dobre CV jest tak ważne?,"Wyróżnienie się na tle dziesiątek takich samych aplikacji nie jest takie trudne, jak Ci się wydaje. Wystarczy zadbać o szczegóły oraz spersonalizować swoje CV, aby w oczach pracodawcy znaleźć się o krok bliżej do uzyskania wymarzonej pracy",pl
Jak długo powinno się stosować okłady chłodzące po zabiegu?,"Najbardziej efektywnie jest chłodzić w pierwszych 3-4 godzinach po zabiegu co zapobiega puchnięciu. Polecane jest też chłodzenie następnego dnia. Chłodzić należy też, jeżeli wystąpią dolegliwości bólowe.",pl
Jakie ryzyko za sobą niesie cukrzyca?,"Zaburzona kontrola poziomu cukru we krwi niesie ze sobą szereg powikłań, zależnie od stopnia zaawansowania choroby, nawet zagrażających życiu. Zaburzony metabolizm glukozy może prowadzić do uwalniania wolnych rodników, będących przyczyną uszkadzania naczyń krwionośnych. W dłuższej perspektywie nieleczona choroba cukrzycowa powoduje uszkodzenia nerwów i problemy ze wzrokiem, a w skrajnych przypadkach prowadzi do niewydolności nerek i śmierci pacjenta. Osoby dotknięte cukrzycą zmagają się ze zwiększonym ryzykiem wystąpienia zakrzepicy, miażdżycy, zawału serca oraz udaru.",pl
